Wed, Mar 05, 2025
3:34:11 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
210.0000000	-29.8899994	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0470835	0.0558416	0.0088897	-0.0086486	-0.0475875	-0.0564892	-0.0095069	0.0080864
211.5000000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0561364	0.0651201	-0.0457379	-0.0670978	-0.0566513	-0.0657148	0.0451673	0.0664839
213.2000000	-4593.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0566346	0.0691539	0.0670159	0.0453789	-0.0571855	-0.0697850	-0.0676085	-0.0459735
214.7500000	-29.8600006	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0496127	0.0588384	0.0093490	-0.0090972	-0.0501335	-0.0594534	-0.0099341	0.0085140
216.2500000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0586809	0.0681144	-0.0456297	-0.0678845	-0.0592278	-0.0686663	0.0450923	0.0672104
218.0500000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0592179	0.0722058	0.0677728	0.0452654	-0.0598067	-0.0727921	-0.0682953	-0.0458610
219.5500000	-29.5699997	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0521737	0.0618663	0.0097975	-0.0095332	-0.0527322	-0.0624327	-0.0103262	0.0089333
221.0000000	4579.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0612540	0.0711471	-0.0454406	-0.0685641	-0.0618365	-0.0716215	0.0449662	0.0678332
222.8500000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0617947	0.0752340	0.0684147	0.0450830	-0.0624603	-0.0757781	-0.0688273	-0.0456366
224.3000000	-29.9200001	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0546392	0.0648079	0.0102628	-0.0098711	-0.0553671	-0.0653869	-0.0106605	0.0093650
225.8000000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0637293	0.0740800	-0.0451187	-0.0689953	-0.0644660	-0.0745451	0.0447350	0.0682819
227.6000000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0643606	0.0781948	0.0688086	0.0447695	-0.0651279	-0.0787106	-0.0690983	-0.0452365
229.0500000	-29.8999996	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0572438	0.0678201	0.0106471	-0.0102682	-0.0579845	-0.0683503	-0.0110110	0.0097245
230.6000000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0663033	0.0770348	-0.0445361	-0.0691099	-0.0670246	-0.0774208	0.0441484	0.0682866
232.3500000	-4593.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0669135	0.0810394	0.0686956	0.0440197	-0.0676714	-0.0814722	-0.0688630	-0.0444412
233.8500000	-29.9799995	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0597625	0.0706642	0.0109677	-0.0106005	-0.0604606	-0.0710893	-0.0113035	0.0100315
235.4000000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0686382	0.0797048	-0.0433699	-0.0684774	-0.0693307	-0.0798113	0.0429237	0.0673863
237.1500000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0691336	0.0834183	0.0676143	0.0425012	-0.0698800	-0.0834697	-0.0676006	-0.0429313
238.7000000	-29.9099998	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0618266	0.0729903	0.0112055	-0.0108586	-0.0625019	-0.0730773	-0.0114637	0.0100453
240.1500000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0703889	0.0817583	-0.0409962	-0.0664977	-0.0710274	-0.0817640	0.0404472	0.0651479
241.9500000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0705345	0.0848445	0.0648548	0.0394693	-0.0712709	-0.0845065	-0.0644155	-0.0397429
243.4500000	-29.7900009	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0629679	0.0742731	0.0113116	-0.0110084	-0.0635633	-0.0740356	-0.0114471	0.0100304
245.0000000	4581.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0709235	0.0825115	-0.0364858	-0.0620480	-0.0713866	-0.0818479	0.0357848	0.0596606
246.8000000	-4593.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0703339	0.0843702	0.0591131	0.0338770	-0.0710158	-0.0840095	-0.0581180	-0.0335778
248.3500000	-30.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0623189	0.0736054	0.0112253	-0.0110085	-0.0627779	-0.0730903	-0.0111740	0.0101680
249.9000000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0691874	0.0808793	-0.0287759	-0.0540608	-0.0693579	-0.0802933	0.0279472	0.0513791
251.6500000	-4593.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0673604	0.0807049	0.0493518	0.0249592	-0.0679933	-0.0797044	-0.0476697	-0.0242703
253.1500000	-29.8700008	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0589116	0.0697460	0.0107378	-0.0106820	-0.0591561	-0.0688119	-0.0104152	0.0094234
254.7000000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0641336	0.0753706	-0.0180933	-0.0419867	-0.0638831	-0.0738402	0.0172809	0.0381739
256.5000000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0608014	0.0728843	0.0361549	0.0137069	-0.0614227	-0.0709294	-0.0340179	-0.0131639
258.0000000	-30.0499992	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0522581	0.0621410	0.0097482	-0.0098425	-0.0524048	-0.0610389	-0.0091779	0.0085671
259.3500000	4580.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0559460	0.0661214	-0.0071639	-0.0286790	-0.0554827	-0.0648894	0.0067739	0.0254303
260.7000000	-4592.0000000	0.0000500	0.0000500	0.0000500	0.0000500	-0.0000500	-0.0000500	-0.0000500	-0.0000500	0.0523699	0.0630874	0.0240829	0.0041720	-0.0531914	-0.0614312	-0.0222698	-0.0038901
