Temperature (K),B-Field (Gauss),sample I AB,sample I AD,sample I AC,sample I BD,sample I -AB,sample I -AD,sample I -AC,sample I -BD,Voltage DC,Voltage BC,Voltage BD,Voltage AC,Voltage -DC,Voltage -BC,Voltage -BD,Voltage -AC
294.05,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0031223,0.003675,-0.0005921,-0.0017454,-0.0036072,-0.004144,0.000075,0.0011932
295.5,-29.9599991,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0026982,0.0031783,0.0002445,-0.0007531,-0.0031832,-0.0036511,-0.0007345,0.000225
297.1,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0026219,0.0031092,0.0010376,0.0000589,-0.0031273,-0.0036037,-0.001504,-0.0005568
298.85,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0023725,0.0027885,-0.000562,-0.0014311,-0.0028688,-0.0032809,0.0000411,0.0009012
300.4,-29.9599991,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0020421,0.002416,0.0001295,-0.0006317,-0.0025508,-0.0029174,-0.0006236,0.0001256
301.95,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.001993,0.0023693,0.0007786,0.0000313,-0.0025049,-0.0028716,-0.0012397,-0.0005026
303.65,-4589,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0018015,0.0021173,-0.0005164,-0.0011749,-0.0023106,-0.0026369,-0.0000057,0.0006681
305.2,-29.9500008,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0015535,0.0018401,0.0000444,-0.0005431,-0.002074,-0.0023617,-0.0005425,0.0000515
306.7,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0015035,0.0017946,0.0005598,-0.000014,-0.002041,-0.0023284,-0.0010405,-0.0004612
308.5,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0013598,0.0016018,-0.0004777,-0.0009845,-0.00189,-0.0021463,-0.0000493,0.000484
310.05,-29.9400005,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0011704,0.0013955,-0.0000241,-0.0004744,-0.0017095,-0.0019396,-0.0004842,-0.0000119
311.55,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.001132,0.0013625,0.0003897,-0.0000521,-0.0016848,-0.0019109,-0.0008798,-0.0004156
313.35,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0010214,0.0012061,-0.0004406,-0.000829,-0.0015631,-0.0017741,-0.0000902,0.0003396
314.9,-30,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0008777,0.0010517,-0.0000719,-0.0004177,-0.0014262,-0.0016092,-0.0004367,-0.0000518
316.4,4576,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0008441,0.0010214,0.000264,-0.0000747,-0.0014062,-0.0015841,-0.0007458,-0.0003716
318.25,-4589,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0007626,0.0009025,-0.0004026,-0.0007037,-0.0013096,-0.0014747,-0.0001224,0.0002292
319.8,-30.1399994,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0006518,0.0007885,-0.0001067,-0.0003773,-0.0012039,-0.0013497,-0.0003954,-0.0000861
321.3,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0006206,0.0007667,0.0001609,-0.0000996,-0.0011863,-0.0013285,-0.0006427,-0.0003378
323.15,-4589,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0005565,0.0006685,-0.0003776,-0.0006001,-0.0011136,-0.0012531,-0.0001528,0.0001403
324.7,-29.9899998,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0004675,0.0005766,-0.0001409,-0.0003414,-0.0010327,-0.001157,-0.0003698,-0.0001032
326.2,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0004416,0.0005509,0.0000744,-0.0001171,-0.0010239,-0.0011414,-0.0005725,-0.0003048
328,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0003955,0.0004826,-0.0003561,-0.000525,-0.0009587,-0.0010761,-0.0001746,0.0000785
329.55,-29.9099998,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0003297,0.0004136,-0.0001579,-0.0003105,-0.000895,-0.0009976,-0.000348,-0.0001201
331.05,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0003076,0.0003941,0.0000115,-0.0001292,-0.0008898,-0.0009845,-0.0005061,-0.0002837
332.85,-4589,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0002731,0.0003364,-0.0003391,-0.0004615,-0.0008341,-0.000937,-0.0001936,0.0000252
334.35,-30.0200005,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0002143,0.00028,-0.0001821,-0.0002903,-0.0007894,-0.0008771,-0.0003341,-0.0001365
335.9,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.000194,0.000264,-0.0000376,-0.0001382,-0.0007863,-0.000863,-0.0004602,-0.0002611
337.7,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0001746,0.000217,-0.0003257,-0.0004065,-0.0007403,-0.0008291,-0.0002079,-0.0000141
339.2,-29.9899998,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0001229,0.0001713,-0.0001952,-0.0002646,-0.000704,-0.0007835,-0.0003206,-0.0001431
340.75,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0001066,0.0001609,-0.0000771,-0.0001469,-0.0007067,-0.000773,-0.0004251,-0.0002461
342.55,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0000905,0.0001227,-0.0003198,-0.0003668,-0.0006675,-0.0007459,-0.0002217,-0.000043
344.1,-30,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0000501,0.0000896,-0.0002078,-0.0002576,-0.0006354,-0.0007046,-0.0003125,-0.0001482
345.6,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0000365,0.0000794,-0.000109,-0.0001498,-0.000636,-0.0007001,-0.0003955,-0.0002267
347.4,-4588,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.0000256,0.0000403,-0.0003091,-0.0003355,-0.0006075,-0.0006769,-0.0002302,-0.0000663
348.9,-29.9200001,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,-0.0000081,0.0000165,-0.0002195,-0.0002373,-0.0005833,-0.0006484,-0.0003083,-0.00015
350.4,4575,0.00002,0.00002,0.00002,0.00002,-0.00002,-0.00002,-0.00002,-0.00002,-0.0000224,0.0000095,-0.0001349,-0.0001511,-0.0005856,-0.0006384,-0.0003739,-0.0002157
